"ID_MIESTNOSTI","ID_ODDELENIA","ID_TYPU_MIESTNOSTI","NAZOV_MIESTNOSTI"
330,73,2,"31_OP_01"
331,74,1,"32_L_01"
332,74,1,"32_L_02"
333,74,1,"32_L_03"
334,74,1,"32_L_04"
335,74,2,"32_OP_01"
336,75,1,"33_L_01"
337,75,1,"33_L_02"
338,75,1,"33_L_03"
339,75,2,"33_OP_01"
340,75,2,"33_OP_02"
341,76,1,"34_L_01"
342,76,1,"34_L_02"
343,76,1,"34_L_03"
344,76,1,"34_L_04"
345,76,2,"34_OP_01"
346,77,1,"35_L_01"
347,77,1,"35_L_02"
348,77,1,"35_L_03"
349,77,2,"35_OP_01"
350,77,2,"35_OP_02"
351,78,1,"36_L_01"
352,78,1,"36_L_02"
353,78,1,"36_L_03"
354,78,2,"36_OP_01"
355,79,1,"37_L_01"
356,79,1,"37_L_02"
357,79,1,"37_L_03"
358,79,1,"37_L_04"
359,79,2,"37_OP_01"
360,79,2,"37_OP_02"
361,80,1,"38_L_01"
362,80,1,"38_L_02"
363,80,1,"38_L_03"
364,80,2,"38_OP_01"
365,80,2,"38_OP_02"
366,81,1,"39_L_01"
367,81,1,"39_L_02"
368,81,2,"39_OP_01"
369,81,2,"39_OP_02"
370,82,1,"40_L_01"
371,82,1,"40_L_02"
372,82,2,"40_OP_01"
373,82,2,"40_OP_02"
374,83,1,"41_L_01"
375,83,1,"41_L_02"
376,83,1,"41_L_03"
377,83,2,"41_OP_01"
378,83,2,"41_OP_02"
379,84,1,"0_L_01"
380,84,1,"0_L_02"
381,84,1,"0_L_03"
382,84,2,"0_OP_01"
383,84,2,"0_OP_02"
384,85,1,"1_L_01"
385,85,1,"1_L_02"
386,85,1,"1_L_03"
387,85,2,"1_OP_01"
388,85,2,"1_OP_02"
389,86,1,"2_L_01"
390,86,1,"2_L_02"
391,86,2,"2_OP_01"
392,86,2,"2_OP_02"
393,87,1,"3_L_01"
394,87,1,"3_L_02"
395,87,2,"3_OP_01"
396,87,2,"3_OP_02"
397,88,1,"4_L_01"
398,88,1,"4_L_02"
399,88,1,"4_L_03"
400,88,2,"4_OP_01"
401,88,2,"4_OP_02"
402,89,1,"5_L_01"
403,89,1,"5_L_02"
404,89,1,"5_L_03"
405,89,1,"5_L_04"
406,89,2,"5_OP_01"
407,89,2,"5_OP_02"
408,90,1,"6_L_01"
409,90,1,"6_L_02"
410,90,1,"6_L_03"
411,90,1,"6_L_04"
412,90,2,"6_OP_01"
413,91,1,"7_L_01"
414,91,1,"7_L_02"
415,91,1,"7_L_03"
416,91,1,"7_L_04"
417,91,2,"7_OP_01"
418,92,1,"8_L_01"
419,92,1,"8_L_02"
420,92,2,"8_OP_01"
421,93,1,"9_L_01"
422,93,1,"9_L_02"
423,93,1,"9_L_03"
424,93,1,"9_L_04"
425,93,2,"9_OP_01"
426,94,1,"10_L_01"
427,94,1,"10_L_02"
428,94,1,"10_L_03"
429,94,1,"10_L_04"
430,94,2,"10_OP_01"
431,95,1,"11_L_01"
432,95,1,"11_L_02"
433,95,2,"11_OP_01"
434,96,1,"12_L_01"
435,96,1,"12_L_02"
436,96,2,"12_OP_01"
437,97,1,"13_L_01"
438,97,1,"13_L_02"
439,97,2,"13_OP_01"
440,98,1,"14_L_01"
441,98,1,"14_L_02"
442,98,1,"14_L_03"
443,98,2,"14_OP_01"
444,98,2,"14_OP_02"
445,99,1,"15_L_01"
446,99,1,"15_L_02"
447,99,1,"15_L_03"
448,99,2,"15_OP_01"
449,99,2,"15_OP_02"
450,100,1,"16_L_01"
451,100,1,"16_L_02"
452,100,2,"16_OP_01"
453,100,2,"16_OP_02"
454,101,1,"17_L_01"
455,101,1,"17_L_02"
456,101,1,"17_L_03"
457,101,2,"17_OP_01"
458,101,2,"17_OP_02"
459,102,1,"18_L_01"
460,102,1,"18_L_02"
461,102,2,"18_OP_01"
462,102,2,"18_OP_02"
463,103,1,"19_L_01"
464,103,1,"19_L_02"
465,103,2,"19_OP_01"
466,103,2,"19_OP_02"
467,104,1,"20_L_01"
468,104,1,"20_L_02"
469,104,2,"20_OP_01"
470,104,2,"20_OP_02"
471,105,1,"21_L_01"
472,105,1,"21_L_02"
473,105,2,"21_OP_01"
474,106,1,"22_L_01"
475,106,1,"22_L_02"
476,106,2,"22_OP_01"
477,107,1,"23_L_01"
478,107,1,"23_L_02"
479,107,1,"23_L_03"
480,107,2,"23_OP_01"
481,108,1,"24_L_01"
482,108,1,"24_L_02"
483,108,1,"24_L_03"
484,108,2,"24_OP_01"
485,108,2,"24_OP_02"
486,109,1,"25_L_01"
487,109,1,"25_L_02"
488,109,1,"25_L_03"
489,109,2,"25_OP_01"
490,110,1,"26_L_01"
491,110,1,"26_L_02"
492,110,1,"26_L_03"
493,110,2,"26_OP_01"
494,111,1,"27_L_01"
495,111,1,"27_L_02"
496,111,2,"27_OP_01"
497,111,2,"27_OP_02"
498,112,1,"28_L_01"
499,112,1,"28_L_02"
500,112,1,"28_L_03"
501,112,2,"28_OP_01"
502,112,2,"28_OP_02"
503,113,1,"29_L_01"
504,113,1,"29_L_02"
505,113,2,"29_OP_01"
506,114,1,"30_L_01"
507,114,1,"30_L_02"
508,114,2,"30_OP_01"
509,115,1,"31_L_01"
510,115,1,"31_L_02"
511,115,1,"31_L_03"
512,115,2,"31_OP_01"
513,115,2,"31_OP_02"
514,116,1,"32_L_01"
515,116,1,"32_L_02"
516,116,1,"32_L_03"
517,116,1,"32_L_04"
518,116,2,"32_OP_01"
519,117,1,"33_L_01"
520,117,1,"33_L_02"
521,117,1,"33_L_03"
522,117,1,"33_L_04"
523,117,2,"33_OP_01"
524,118,1,"34_L_01"
525,118,1,"34_L_02"
526,118,2,"34_OP_01"
527,119,1,"35_L_01"
528,119,1,"35_L_02"
529,119,1,"35_L_03"
530,119,1,"35_L_04"
531,119,2,"35_OP_01"
532,119,2,"35_OP_02"
533,120,1,"36_L_01"
534,120,1,"36_L_02"
535,120,2,"36_OP_01"
536,120,2,"36_OP_02"
537,121,1,"37_L_01"
538,121,1,"37_L_02"
539,121,2,"37_OP_01"
540,121,2,"37_OP_02"
541,122,1,"38_L_01"
542,122,1,"38_L_02"
543,122,1,"38_L_03"
544,122,1,"38_L_04"
545,122,2,"38_OP_01"
546,123,1,"39_L_01"
547,123,1,"39_L_02"
548,123,1,"39_L_03"
549,123,2,"39_OP_01"
550,123,2,"39_OP_02"
551,124,1,"40_L_01"
552,124,1,"40_L_02"
553,124,1,"40_L_03"
554,124,1,"40_L_04"
555,124,2,"40_OP_01"
556,124,2,"40_OP_02"
557,125,1,"41_L_01"
558,125,1,"41_L_02"
559,125,2,"41_OP_01"
560,125,2,"41_OP_02"
561,126,1,"0_L_01"
562,126,1,"0_L_02"
563,126,2,"0_OP_01"
564,127,1,"1_L_01"
565,127,1,"1_L_02"
566,127,2,"1_OP_01"
567,127,2,"1_OP_02"
568,128,1,"2_L_01"
569,128,1,"2_L_02"
570,128,1,"2_L_03"
571,128,1,"2_L_04"
572,128,2,"2_OP_01"
573,128,2,"2_OP_02"
574,129,1,"3_L_01"
575,129,1,"3_L_02"
576,129,1,"3_L_03"
577,129,1,"3_L_04"
578,129,2,"3_OP_01"
579,129,2,"3_OP_02"
580,130,1,"4_L_01"
581,130,1,"4_L_02"
582,130,1,"4_L_03"
583,130,1,"4_L_04"
584,130,2,"4_OP_01"
585,131,1,"5_L_01"
586,131,1,"5_L_02"
587,131,2,"5_OP_01"
588,131,2,"5_OP_02"
589,132,1,"6_L_01"
590,132,1,"6_L_02"
591,132,1,"6_L_03"
592,132,1,"6_L_04"
593,132,2,"6_OP_01"
594,133,1,"7_L_01"
595,133,1,"7_L_02"
596,133,1,"7_L_03"
597,133,1,"7_L_04"
598,133,2,"7_OP_01"
599,133,2,"7_OP_02"
600,134,1,"8_L_01"
601,134,1,"8_L_02"
602,134,1,"8_L_03"
603,134,1,"8_L_04"
604,134,2,"8_OP_01"
605,135,1,"9_L_01"
606,135,1,"9_L_02"
607,135,1,"9_L_03"
608,135,1,"9_L_04"
609,135,2,"9_OP_01"
610,136,1,"10_L_01"
611,136,1,"10_L_02"
612,136,1,"10_L_03"
613,136,2,"10_OP_01"
614,136,2,"10_OP_02"
615,137,1,"11_L_01"
616,137,1,"11_L_02"
617,137,1,"11_L_03"
618,137,2,"11_OP_01"
619,137,2,"11_OP_02"
620,138,1,"12_L_01"
621,138,1,"12_L_02"
622,138,1,"12_L_03"
623,138,1,"12_L_04"
624,138,2,"12_OP_01"
625,138,2,"12_OP_02"
626,139,1,"13_L_01"
627,139,1,"13_L_02"
628,139,2,"13_OP_01"
629,139,2,"13_OP_02"
630,140,1,"14_L_01"
631,140,1,"14_L_02"
632,140,1,"14_L_03"
633,140,1,"14_L_04"
634,140,2,"14_OP_01"
635,140,2,"14_OP_02"
636,141,1,"15_L_01"
637,141,1,"15_L_02"
638,141,2,"15_OP_01"
639,142,1,"16_L_01"
640,142,1,"16_L_02"
641,142,1,"16_L_03"
642,142,2,"16_OP_01"
643,142,2,"16_OP_02"
644,143,1,"17_L_01"
645,143,1,"17_L_02"
646,143,1,"17_L_03"
647,143,1,"17_L_04"
648,143,2,"17_OP_01"
649,143,2,"17_OP_02"
650,144,1,"18_L_01"
651,144,1,"18_L_02"
652,144,1,"18_L_03"
653,144,1,"18_L_04"
654,144,2,"18_OP_01"
655,145,1,"19_L_01"
656,145,1,"19_L_02"
657,145,2,"19_OP_01"
658,146,1,"20_L_01"
659,146,1,"20_L_02"
660,146,1,"20_L_03"
661,146,1,"20_L_04"
662,146,2,"20_OP_01"
663,146,2,"20_OP_02"
664,147,1,"21_L_01"
665,147,1,"21_L_02"
666,147,1,"21_L_03"
667,147,1,"21_L_04"
668,147,2,"21_OP_01"
669,147,2,"21_OP_02"
670,148,1,"22_L_01"
671,148,1,"22_L_02"
672,148,1,"22_L_03"
673,148,1,"22_L_04"
674,148,2,"22_OP_01"
675,149,1,"23_L_01"
676,149,1,"23_L_02"
677,149,1,"23_L_03"
678,149,2,"23_OP_01"
679,150,1,"24_L_01"
680,150,1,"24_L_02"
681,150,1,"24_L_03"
682,150,1,"24_L_04"
683,150,2,"24_OP_01"
684,151,1,"25_L_01"
685,151,1,"25_L_02"
686,151,1,"25_L_03"
687,151,1,"25_L_04"
688,151,2,"25_OP_01"
689,151,2,"25_OP_02"
690,152,1,"26_L_01"
691,152,1,"26_L_02"
692,152,2,"26_OP_01"
693,153,1,"27_L_01"
694,153,1,"27_L_02"
695,153,1,"27_L_03"
696,153,2,"27_OP_01"
697,154,1,"28_L_01"
698,154,1,"28_L_02"
699,154,1,"28_L_03"
700,154,1,"28_L_04"
701,154,2,"28_OP_01"
702,154,2,"28_OP_02"
703,155,1,"29_L_01"
704,155,1,"29_L_02"
705,155,2,"29_OP_01"
706,156,1,"30_L_01"
707,156,1,"30_L_02"
708,156,2,"30_OP_01"
709,157,1,"31_L_01"
710,157,1,"31_L_02"
711,157,2,"31_OP_01"
712,157,2,"31_OP_02"
713,158,1,"32_L_01"
714,158,1,"32_L_02"
715,158,2,"32_OP_01"
716,158,2,"32_OP_02"
717,159,1,"33_L_01"
718,159,1,"33_L_02"
719,159,1,"33_L_03"
720,159,1,"33_L_04"
721,159,2,"33_OP_01"
722,160,1,"34_L_01"
723,160,1,"34_L_02"
724,160,1,"34_L_03"
725,160,2,"34_OP_01"
726,160,2,"34_OP_02"
727,161,1,"35_L_01"
728,161,1,"35_L_02"
729,161,1,"35_L_03"
730,161,2,"35_OP_01"
731,162,1,"36_L_01"
732,162,1,"36_L_02"
733,162,2,"36_OP_01"
734,162,2,"36_OP_02"
735,163,1,"37_L_01"
736,163,1,"37_L_02"
737,163,2,"37_OP_01"
738,163,2,"37_OP_02"
739,164,1,"38_L_01"
740,164,1,"38_L_02"
741,164,2,"38_OP_01"
742,164,2,"38_OP_02"
743,165,1,"39_L_01"
744,165,1,"39_L_02"
745,165,1,"39_L_03"
746,165,2,"39_OP_01"
747,166,1,"40_L_01"
748,166,1,"40_L_02"
749,166,1,"40_L_03"
750,166,1,"40_L_04"
751,166,2,"40_OP_01"
752,167,1,"41_L_01"
753,167,1,"41_L_02"
754,167,2,"41_OP_01"
755,168,1,"0_L_01"
756,168,1,"0_L_02"
757,168,1,"0_L_03"
758,168,1,"0_L_04"
759,168,2,"0_OP_01"
760,168,2,"0_OP_02"
761,169,1,"1_L_01"
762,169,1,"1_L_02"
763,169,1,"1_L_03"
764,169,1,"1_L_04"
765,169,2,"1_OP_01"
766,170,1,"2_L_01"
767,170,1,"2_L_02"
768,170,1,"2_L_03"
769,170,1,"2_L_04"
770,170,2,"2_OP_01"
771,170,2,"2_OP_02"
772,171,1,"3_L_01"
773,171,1,"3_L_02"
774,171,2,"3_OP_01"
775,172,1,"4_L_01"
776,172,1,"4_L_02"
777,172,1,"4_L_03"
778,172,2,"4_OP_01"
779,172,2,"4_OP_02"
780,173,1,"5_L_01"
781,173,1,"5_L_02"
782,173,1,"5_L_03"
783,173,2,"5_OP_01"
784,174,1,"6_L_01"
785,174,1,"6_L_02"
786,174,1,"6_L_03"
787,174,2,"6_OP_01"
788,174,2,"6_OP_02"
789,175,1,"7_L_01"
790,175,1,"7_L_02"
791,175,1,"7_L_03"
792,175,1,"7_L_04"
793,175,2,"7_OP_01"
794,176,1,"8_L_01"
795,176,1,"8_L_02"
796,176,1,"8_L_03"
797,176,1,"8_L_04"
798,176,2,"8_OP_01"
799,177,1,"9_L_01"
800,177,1,"9_L_02"
801,177,1,"9_L_03"
802,177,1,"9_L_04"
803,177,2,"9_OP_01"
804,178,1,"10_L_01"
805,178,1,"10_L_02"
806,178,1,"10_L_03"
807,178,2,"10_OP_01"
808,178,2,"10_OP_02"
809,179,1,"11_L_01"
810,179,1,"11_L_02"
811,179,2,"11_OP_01"
812,180,1,"12_L_01"
813,180,1,"12_L_02"
814,180,2,"12_OP_01"
815,181,1,"13_L_01"
816,181,1,"13_L_02"
817,181,2,"13_OP_01"
818,181,2,"13_OP_02"
819,182,1,"14_L_01"
820,182,1,"14_L_02"
821,182,1,"14_L_03"
822,182,2,"14_OP_01"
823,182,2,"14_OP_02"
824,183,1,"15_L_01"
825,183,1,"15_L_02"
826,183,1,"15_L_03"
827,183,2,"15_OP_01"
828,184,1,"16_L_01"
829,184,1,"16_L_02"
830,184,1,"16_L_03"
831,184,2,"16_OP_01"
832,185,1,"17_L_01"
833,185,1,"17_L_02"
834,185,1,"17_L_03"
835,185,1,"17_L_04"
836,185,2,"17_OP_01"
837,186,1,"18_L_01"
838,186,1,"18_L_02"
839,186,1,"18_L_03"
840,186,1,"18_L_04"
841,186,2,"18_OP_01"
842,186,2,"18_OP_02"
843,187,1,"19_L_01"
844,187,1,"19_L_02"
845,187,1,"19_L_03"
846,187,1,"19_L_04"
847,187,2,"19_OP_01"
848,187,2,"19_OP_02"
849,188,1,"20_L_01"
850,188,1,"20_L_02"
851,188,2,"20_OP_01"
852,188,2,"20_OP_02"
853,189,1,"21_L_01"
854,189,1,"21_L_02"
855,189,1,"21_L_03"
856,189,1,"21_L_04"
857,189,2,"21_OP_01"
858,189,2,"21_OP_02"
859,190,1,"22_L_01"
860,190,1,"22_L_02"
861,190,2,"22_OP_01"
862,191,1,"23_L_01"
863,191,1,"23_L_02"
864,191,1,"23_L_03"
865,191,1,"23_L_04"
866,191,2,"23_OP_01"
867,192,1,"24_L_01"
868,192,1,"24_L_02"
869,192,2,"24_OP_01"
870,192,2,"24_OP_02"
871,193,1,"25_L_01"
872,193,1,"25_L_02"
873,193,1,"25_L_03"
874,193,1,"25_L_04"
875,193,2,"25_OP_01"
876,193,2,"25_OP_02"
877,194,1,"26_L_01"
878,194,1,"26_L_02"
879,194,2,"26_OP_01"
880,195,1,"27_L_01"
881,195,1,"27_L_02"
882,195,1,"27_L_03"
883,195,2,"27_OP_01"
884,196,1,"28_L_01"
885,196,1,"28_L_02"
886,196,2,"28_OP_01"
887,197,1,"29_L_01"
888,197,1,"29_L_02"
889,197,1,"29_L_03"
890,197,2,"29_OP_01"
891,198,1,"30_L_01"
892,198,1,"30_L_02"
893,198,1,"30_L_03"
894,198,1,"30_L_04"
895,198,2,"30_OP_01"
896,199,1,"31_L_01"
897,199,1,"31_L_02"
898,199,1,"31_L_03"
899,199,2,"31_OP_01"
900,200,1,"32_L_01"
901,200,1,"32_L_02"
902,200,1,"32_L_03"
903,200,1,"32_L_04"
904,200,2,"32_OP_01"
905,200,2,"32_OP_02"
906,201,1,"33_L_01"
907,201,1,"33_L_02"
908,201,1,"33_L_03"
909,201,1,"33_L_04"
910,201,2,"33_OP_01"
911,202,1,"34_L_01"
912,202,1,"34_L_02"
913,202,1,"34_L_03"
914,202,2,"34_OP_01"
915,202,2,"34_OP_02"
916,203,1,"35_L_01"
917,203,1,"35_L_02"
918,203,1,"35_L_03"
919,203,1,"35_L_04"
920,203,2,"35_OP_01"
921,203,2,"35_OP_02"
922,204,1,"36_L_01"
923,204,1,"36_L_02"
924,204,1,"36_L_03"
925,204,2,"36_OP_01"
926,204,2,"36_OP_02"
927,205,1,"37_L_01"
1832,406,1,"28_L_01"
1833,406,1,"28_L_02"
1834,406,1,"28_L_03"
1835,406,1,"28_L_04"
1836,406,2,"28_OP_01"
1837,407,1,"29_L_01"
1838,407,1,"29_L_02"
1839,407,2,"29_OP_01"
1840,407,2,"29_OP_02"
1841,408,1,"30_L_01"
1842,408,1,"30_L_02"
1843,408,1,"30_L_03"
1844,408,2,"30_OP_01"
1845,409,1,"31_L_01"
1846,409,1,"31_L_02"
1847,409,2,"31_OP_01"
1848,409,2,"31_OP_02"
1849,410,1,"32_L_01"
1850,410,1,"32_L_02"
1851,410,1,"32_L_03"
1852,410,2,"32_OP_01"
1853,411,1,"33_L_01"
1854,411,1,"33_L_02"
1855,411,1,"33_L_03"
1856,411,2,"33_OP_01"
1857,411,2,"33_OP_02"
1858,412,1,"34_L_01"
1859,412,1,"34_L_02"
1860,412,1,"34_L_03"
1861,412,2,"34_OP_01"
1862,412,2,"34_OP_02"
1863,413,1,"35_L_01"
1864,413,1,"35_L_02"
1865,413,2,"35_OP_01"
1866,413,2,"35_OP_02"
1867,414,1,"36_L_01"
1868,414,1,"36_L_02"
1869,414,1,"36_L_03"
1870,414,1,"36_L_04"
1871,414,2,"36_OP_01"
1872,415,1,"37_L_01"
1873,415,1,"37_L_02"
1874,415,1,"37_L_03"
1875,415,1,"37_L_04"
1876,415,2,"37_OP_01"
1877,416,1,"38_L_01"
1878,416,1,"38_L_02"
1879,416,1,"38_L_03"
1880,416,2,"38_OP_01"
1881,416,2,"38_OP_02"
1882,417,1,"39_L_01"
1883,417,1,"39_L_02"
1884,417,1,"39_L_03"
1885,417,1,"39_L_04"
1886,417,2,"39_OP_01"
1887,418,1,"40_L_01"
1888,418,1,"40_L_02"
1889,418,2,"40_OP_01"
1890,418,2,"40_OP_02"
1891,419,1,"41_L_01"
1892,419,1,"41_L_02"
1893,419,1,"41_L_03"
1894,419,2,"41_OP_01"
1895,419,2,"41_OP_02"
1896,420,1,"0_L_01"
1897,420,1,"0_L_02"
1898,420,1,"0_L_03"
1899,420,2,"0_OP_01"
1900,420,2,"0_OP_02"
1901,421,1,"1_L_01"
1902,421,1,"1_L_02"
1903,421,1,"1_L_03"
1904,421,1,"1_L_04"
1905,421,2,"1_OP_01"
1906,421,2,"1_OP_02"
1907,422,1,"2_L_01"
1908,422,1,"2_L_02"
1909,422,2,"2_OP_01"
1910,423,1,"3_L_01"
1911,423,1,"3_L_02"
1912,423,1,"3_L_03"
1913,423,1,"3_L_04"
1914,423,2,"3_OP_01"
1915,424,1,"4_L_01"
1916,424,1,"4_L_02"
1917,424,1,"4_L_03"
1918,424,1,"4_L_04"
1919,424,2,"4_OP_01"
1920,424,2,"4_OP_02"
1921,425,1,"5_L_01"
1922,425,1,"5_L_02"
1923,425,2,"5_OP_01"
1924,426,1,"6_L_01"
1925,426,1,"6_L_02"
1926,426,1,"6_L_03"
1927,426,2,"6_OP_01"
1928,427,1,"7_L_01"
1929,427,1,"7_L_02"
1930,427,2,"7_OP_01"
1931,428,1,"8_L_01"
1932,428,1,"8_L_02"
1933,428,2,"8_OP_01"
1934,428,2,"8_OP_02"
1935,429,1,"9_L_01"
1936,429,1,"9_L_02"
1937,429,2,"9_OP_01"
1938,429,2,"9_OP_02"
1939,430,1,"10_L_01"
1940,430,1,"10_L_02"
1941,430,1,"10_L_03"
1942,430,1,"10_L_04"
1943,430,2,"10_OP_01"
1944,430,2,"10_OP_02"
1945,431,1,"11_L_01"
1946,431,1,"11_L_02"
1947,431,1,"11_L_03"
1948,431,2,"11_OP_01"
1949,431,2,"11_OP_02"
1950,432,1,"12_L_01"
1951,432,1,"12_L_02"
1952,432,1,"12_L_03"
1953,432,2,"12_OP_01"
1954,432,2,"12_OP_02"
1955,433,1,"13_L_01"
1956,433,1,"13_L_02"
1957,433,1,"13_L_03"
1958,433,1,"13_L_04"
1959,433,2,"13_OP_01"
1960,434,1,"14_L_01"
1961,434,1,"14_L_02"
1962,434,1,"14_L_03"
1963,434,2,"14_OP_01"
1964,435,1,"15_L_01"
1965,435,1,"15_L_02"
1966,435,1,"15_L_03"
1967,435,1,"15_L_04"
1968,435,2,"15_OP_01"
1969,435,2,"15_OP_02"
1970,436,1,"16_L_01"
1971,436,1,"16_L_02"
1972,436,2,"16_OP_01"
1973,436,2,"16_OP_02"
1974,437,1,"17_L_01"
1975,437,1,"17_L_02"
1976,437,1,"17_L_03"
1977,437,2,"17_OP_01"
1978,438,1,"18_L_01"
1979,438,1,"18_L_02"
1980,438,1,"18_L_03"
1981,438,1,"18_L_04"
1982,438,2,"18_OP_01"
1983,439,1,"19_L_01"
1984,439,1,"19_L_02"
1985,439,1,"19_L_03"
1986,439,1,"19_L_04"
1987,439,2,"19_OP_01"
1988,439,2,"19_OP_02"
1989,440,1,"20_L_01"
1990,440,1,"20_L_02"
1991,440,2,"20_OP_01"
1992,440,2,"20_OP_02"
1993,441,1,"21_L_01"
1994,441,1,"21_L_02"
1995,441,1,"21_L_03"
1996,441,1,"21_L_04"
1997,441,2,"21_OP_01"
1998,442,1,"22_L_01"
1999,442,1,"22_L_02"
2000,442,1,"22_L_03"
2001,442,2,"22_OP_01"
2002,443,1,"23_L_01"
2003,443,1,"23_L_02"
2004,443,1,"23_L_03"
2005,443,1,"23_L_04"
2006,443,2,"23_OP_01"
2007,444,1,"24_L_01"
2008,444,1,"24_L_02"
2009,444,1,"24_L_03"
2010,444,1,"24_L_04"
2011,444,2,"24_OP_01"
2012,444,2,"24_OP_02"
2013,445,1,"25_L_01"
2014,445,1,"25_L_02"
2015,445,2,"25_OP_01"
2016,445,2,"25_OP_02"
2017,446,1,"26_L_01"
2018,446,1,"26_L_02"
2019,446,2,"26_OP_01"
2020,447,1,"27_L_01"
2021,447,1,"27_L_02"
2022,447,2,"27_OP_01"
2023,448,1,"28_L_01"
2024,448,1,"28_L_02"
2025,448,1,"28_L_03"
2026,448,2,"28_OP_01"
2027,448,2,"28_OP_02"
2028,449,1,"29_L_01"
2029,449,1,"29_L_02"
2030,449,1,"29_L_03"
2031,449,2,"29_OP_01"
2032,449,2,"29_OP_02"
2033,450,1,"30_L_01"
2034,450,1,"30_L_02"
2035,450,2,"30_OP_01"
2036,450,2,"30_OP_02"
2037,451,1,"31_L_01"
2038,451,1,"31_L_02"
2039,451,1,"31_L_03"
2040,451,2,"31_OP_01"
2041,452,1,"32_L_01"
2042,452,1,"32_L_02"
2043,452,1,"32_L_03"
2044,452,2,"32_OP_01"
2045,452,2,"32_OP_02"
2046,453,1,"33_L_01"
2047,453,1,"33_L_02"
2048,453,1,"33_L_03"
2049,453,1,"33_L_04"
2050,453,2,"33_OP_01"
2051,453,2,"33_OP_02"
2052,454,1,"34_L_01"
2053,454,1,"34_L_02"
2054,454,1,"34_L_03"
2055,454,1,"34_L_04"
2056,454,2,"34_OP_01"
2057,454,2,"34_OP_02"
2058,455,1,"35_L_01"
2059,455,1,"35_L_02"
2060,455,2,"35_OP_01"
2061,456,1,"36_L_01"
2062,456,1,"36_L_02"
2063,456,2,"36_OP_01"
2064,457,1,"37_L_01"
2065,457,1,"37_L_02"
2066,457,1,"37_L_03"
2067,457,1,"37_L_04"
2068,457,2,"37_OP_01"
2069,458,1,"38_L_01"
2070,458,1,"38_L_02"
2071,458,2,"38_OP_01"
2072,459,1,"39_L_01"
2073,459,1,"39_L_02"
2074,459,2,"39_OP_01"
2075,459,2,"39_OP_02"
2076,460,1,"40_L_01"
2077,460,1,"40_L_02"
2078,460,1,"40_L_03"
2079,460,1,"40_L_04"
2080,460,2,"40_OP_01"
2081,460,2,"40_OP_02"
2082,461,1,"41_L_01"
2083,461,1,"41_L_02"
2084,461,1,"41_L_03"
2085,461,2,"41_OP_01"
2086,461,2,"41_OP_02"
2087,462,1,"0_L_01"
2088,462,1,"0_L_02"
2089,462,2,"0_OP_01"
2090,463,1,"1_L_01"
2091,463,1,"1_L_02"
2092,463,1,"1_L_03"
2093,463,1,"1_L_04"
2094,463,2,"1_OP_01"
2095,463,2,"1_OP_02"
2096,464,1,"2_L_01"
2097,464,1,"2_L_02"
2098,464,1,"2_L_03"
2099,464,1,"2_L_04"
2100,464,2,"2_OP_01"
2101,465,1,"3_L_01"
2102,465,1,"3_L_02"
2103,465,2,"3_OP_01"
2104,466,1,"4_L_01"
2105,466,1,"4_L_02"
2106,466,1,"4_L_03"
2107,466,1,"4_L_04"
2108,466,2,"4_OP_01"
2109,467,1,"5_L_01"
2110,467,1,"5_L_02"
2111,467,1,"5_L_03"
2112,467,1,"5_L_04"
2113,467,2,"5_OP_01"
2114,468,1,"6_L_01"
2115,468,1,"6_L_02"
2116,468,2,"6_OP_01"
2117,469,1,"7_L_01"
2118,469,1,"7_L_02"
2119,469,1,"7_L_03"
2120,469,2,"7_OP_01"
2121,470,1,"8_L_01"
2122,470,1,"8_L_02"
2123,470,1,"8_L_03"
2124,470,2,"8_OP_01"
2125,470,2,"8_OP_02"
2126,471,1,"9_L_01"
2127,471,1,"9_L_02"
2128,471,1,"9_L_03"
2129,471,1,"9_L_04"
2130,471,2,"9_OP_01"
2131,472,1,"10_L_01"
2132,472,1,"10_L_02"
2133,472,2,"10_OP_01"
2134,472,2,"10_OP_02"
3037,673,1,"1_L_03"
3038,673,1,"1_L_04"
3039,673,2,"1_OP_01"
3040,673,2,"1_OP_02"
3041,674,1,"2_L_01"
3042,674,1,"2_L_02"
3043,674,2,"2_OP_01"
3044,674,2,"2_OP_02"
3045,675,1,"3_L_01"
3046,675,1,"3_L_02"
3047,675,2,"3_OP_01"
3048,676,1,"4_L_01"
3049,676,1,"4_L_02"
3050,676,2,"4_OP_01"
3051,676,2,"4_OP_02"
3052,677,1,"5_L_01"
3053,677,1,"5_L_02"
3054,677,2,"5_OP_01"
3055,677,2,"5_OP_02"
3056,678,1,"6_L_01"
3057,678,1,"6_L_02"
3058,678,1,"6_L_03"
3059,678,1,"6_L_04"
3060,678,2,"6_OP_01"
3061,678,2,"6_OP_02"
3062,679,1,"7_L_01"
3063,679,1,"7_L_02"
3064,679,2,"7_OP_01"
3065,680,1,"8_L_01"
3066,680,1,"8_L_02"
3067,680,1,"8_L_03"
3068,680,1,"8_L_04"
3069,680,2,"8_OP_01"
3070,680,2,"8_OP_02"
3071,681,1,"9_L_01"
3072,681,1,"9_L_02"
3073,681,1,"9_L_03"
3074,681,2,"9_OP_01"
3075,682,1,"10_L_01"
3076,682,1,"10_L_02"
3077,682,1,"10_L_03"
3078,682,1,"10_L_04"
3079,682,2,"10_OP_01"
3080,683,1,"11_L_01"
3081,683,1,"11_L_02"
3082,683,1,"11_L_03"
