"ID_SARZE","ID_SKLADU","ID_LIEKU","DAT_EXPIRACIE","POCET_LIEKOV"
289,33,1394,06-SEP-23,33
290,33,1213,13-MAY-24,21
291,33,2724,14-AUG-23,64
292,33,1001,12-FEB-32,70
293,33,940,04-JUN-29,42
294,33,1280,26-SEP-30,68
295,33,1819,16-AUG-18,91
296,33,1394,23-MAY-31,8
297,33,998,12-JUN-32,68
298,33,389,13-SEP-17,77
299,33,428,25-MAR-24,74
300,33,1811,16-AUG-16,66
301,33,208,16-SEP-21,66
302,35,157,04-APR-33,16
303,35,54,10-AUG-24,23
304,35,2280,08-AUG-29,79
305,35,2274,17-AUG-25,93
306,35,2725,03-AUG-15,81
307,35,386,08-MAY-31,4
308,35,1297,01-DEC-30,33
309,35,2397,06-SEP-31,35
310,35,1394,21-JAN-28,30
311,35,1938,27-MAR-33,1
312,35,51,15-AUG-22,22
313,35,1948,24-NOV-32,100
314,35,1395,11-AUG-24,41
315,35,1135,16-JAN-28,73
316,35,2702,07-MAR-23,60
317,35,957,05-AUG-26,10
318,35,3374,08-NOV-19,4
319,35,957,07-FEB-30,54
320,36,1944,21-JUN-31,72
321,36,2597,18-SEP-29,85
322,36,2777,20-NOV-29,18
323,36,3379,15-SEP-23,41
324,36,2274,19-SEP-19,23
325,36,2664,15-MAR-33,36
326,36,2293,22-APR-22,72
327,36,1413,25-MAR-28,83
328,37,1945,01-SEP-23,6
329,37,2273,28-SEP-20,23
330,37,2277,14-SEP-24,47
331,37,1134,10-JUN-18,58
332,37,467,02-NOV-31,63
333,37,3055,19-JAN-32,64
334,37,998,10-AUG-19,69
335,37,2024,18-MAY-15,56
336,37,1949,16-OCT-31,85
337,37,2992,10-NOV-21,28
338,38,1657,12-MAR-21,55
339,38,3243,19-JUL-17,58
340,38,2721,20-JUL-30,27
341,38,3400,27-JUL-17,73
342,38,3400,02-AUG-18,2
343,38,2312,20-NOV-24,92
344,38,1946,15-MAY-19,45
345,38,2720,16-JAN-23,47
346,39,1558,14-APR-24,15
347,39,3200,26-OCT-31,38
348,39,3201,27-MAR-30,25
349,39,2494,19-DEC-25,4
350,39,607,27-MAY-23,23
351,39,1489,12-MAR-27,52
352,39,1284,22-APR-30,34
353,39,2543,13-FEB-25,34
354,39,1488,21-JUL-21,2
355,39,1102,28-MAR-16,55
356,39,2723,07-SEP-26,69
357,39,145,11-OCT-30,55
358,39,309,22-JUL-22,64
359,39,2677,02-FEB-21,25
360,39,479,06-JAN-20,4
361,39,2510,25-JUN-29,57
362,39,1763,05-NOV-30,28
363,39,48,06-FEB-20,9
364,39,2953,24-DEC-30,84
365,39,1101,03-NOV-33,87
366,40,2491,26-DEC-18,87
367,40,2218,28-MAR-30,77
368,40,315,19-APR-32,78
369,40,156,16-SEP-25,20
370,40,2494,28-DEC-15,86
371,40,1099,28-FEB-30,36
372,40,315,19-JUL-24,76
373,40,2724,01-MAR-31,63
374,40,2648,09-NOV-25,43
375,40,316,10-OCT-22,6
376,40,3202,21-AUG-28,14
377,41,2693,16-OCT-21,7
378,41,998,24-JAN-31,33
379,41,153,10-SEP-24,84
380,41,2441,05-DEC-25,97
381,41,2055,06-FEB-16,77
382,41,3251,21-JUL-31,3
383,41,53,03-NOV-17,77
384,41,1389,14-AUG-24,62
385,41,1556,15-DEC-33,31
386,41,50,09-NOV-15,29
387,41,2688,24-MAR-25,8
388,41,971,02-MAR-22,80
389,41,3439,12-FEB-31,59
390,41,608,25-MAY-20,97
391,41,3436,09-JUN-18,51
392,41,2650,05-SEP-30,84
393,41,2723,03-JAN-33,60
394,41,711,16-FEB-33,28
395,41,2890,15-MAY-31,14
396,42,2051,26-FEB-21,24
397,43,2124,26-MAR-21,52
398,43,750,11-JAN-33,49
399,43,3423,12-AUG-19,91
400,43,3242,07-APR-28,56
401,43,3242,15-MAR-33,95
402,43,1657,23-JAN-28,20
403,43,747,11-JUL-28,92
404,43,855,08-FEB-25,96
405,43,3251,25-JAN-23,25
406,43,594,14-FEB-22,85
407,43,1284,28-FEB-17,35
408,43,2052,28-JAN-15,16
409,43,3423,03-MAY-24,76
410,43,2724,20-DEC-33,72
411,44,2498,26-NOV-21,37
412,44,998,19-APR-27,81
413,44,59,14-SEP-24,66
414,44,1001,08-MAY-24,1
415,44,608,09-NOV-22,26
416,44,3244,09-JAN-15,53
417,44,608,16-NOV-17,13
418,44,594,02-OCT-30,26
419,44,2960,05-APR-17,61
420,44,2051,28-SEP-16,56
421,44,2724,08-JAN-18,45
422,44,750,07-JUN-17,1
423,44,2124,04-JUN-31,61
424,44,360,23-JUN-24,28
425,44,2959,18-JUL-21,13
426,44,607,27-MAY-25,18
427,44,1001,06-OCT-22,53
428,44,359,02-JUL-27,5
429,44,2861,20-FEB-20,74
430,45,1750,23-MAY-31,69
431,45,2509,25-JUN-29,79
432,45,144,19-APR-17,92
433,45,3374,07-OCT-16,55
434,45,3375,12-JUL-21,70
435,45,2385,13-APR-21,19
436,45,2124,05-JUN-20,52
437,45,3374,24-JAN-19,71
438,45,144,24-MAR-23,15
439,45,210,12-JAN-29,11
440,45,3304,27-JUN-21,38
441,45,210,20-APR-17,77
442,46,1635,08-JAN-17,88
443,46,261,04-MAY-22,25
444,47,329,01-MAR-28,56
445,47,1195,08-JUN-17,81
446,47,1204,11-OCT-22,46
447,47,2001,03-JUL-19,12
448,47,2012,11-FEB-33,34
449,47,2146,23-FEB-30,85
450,47,2417,15-MAY-23,13
451,47,363,24-MAR-30,7
452,47,2873,10-APR-20,96
453,47,1587,24-OCT-28,89
454,48,384,28-SEP-21,6
455,48,881,27-AUG-27,82
456,48,1948,17-DEC-25,22
457,48,2254,05-NOV-24,10
458,48,1948,14-APR-27,19
459,48,1615,07-JAN-27,74
460,48,957,25-NOV-21,4
461,48,55,22-NOV-33,83
462,48,2274,18-SEP-33,29
463,48,607,03-FEB-23,85
464,48,1428,23-FEB-30,47
465,48,1920,07-JUL-26,23
466,48,1942,11-APR-24,56
467,48,1681,02-JUL-17,24
468,48,1129,24-AUG-29,90
469,48,998,08-NOV-24,40
470,48,2272,12-AUG-27,81
471,48,882,17-FEB-19,61
472,48,955,03-DEC-32,49
473,48,2600,25-MAR-26,88
474,49,928,12-JUN-26,61
475,49,3370,20-AUG-26,45
476,49,928,07-MAR-28,93
477,49,928,16-DEC-30,92
478,49,257,12-JUN-19,45
479,49,928,23-AUG-26,56
480,49,2420,03-FEB-20,65
481,49,928,07-JUN-29,18
482,49,2420,12-MAY-25,30
483,49,2420,04-FEB-24,32
484,49,2422,13-OCT-29,69
485,49,2422,11-DEC-18,87
486,49,928,18-AUG-18,55
487,49,2420,25-JUL-15,56
488,49,245,09-JUN-17,8
489,49,257,13-APR-27,80
490,49,1406,03-AUG-18,33
491,50,2420,18-NOV-16,1
492,50,257,13-MAR-24,51
493,50,928,07-FEB-33,41
494,50,3370,13-MAR-20,66
495,50,928,23-JAN-22,9
496,50,1406,11-FEB-15,79
497,50,3370,11-DEC-29,93
498,50,2420,24-JUL-29,51
499,50,245,08-OCT-27,53
500,50,2420,02-JAN-33,28
501,50,245,22-APR-18,55
502,50,2420,23-DEC-21,3
503,50,928,12-SEP-29,10
504,50,1406,15-NOV-29,87
505,50,928,24-OCT-16,40
506,50,2420,06-MAY-28,50
507,50,2420,22-NOV-29,70
508,50,928,06-APR-24,47
509,50,2422,02-FEB-16,95
510,51,2985,18-DEC-30,88
511,51,331,25-JAN-32,98
512,51,2985,14-JUL-31,4
513,51,1111,08-FEB-15,25
514,51,2981,09-NOV-29,30
515,51,893,05-NOV-27,91
516,51,827,14-SEP-23,74
517,51,3302,20-OCT-17,22
518,51,3301,20-DEC-19,19
519,51,3236,18-JUL-30,81
520,51,3233,05-NOV-16,3
521,51,1190,07-AUG-25,63
522,51,764,19-AUG-27,79
523,51,764,19-AUG-28,27
524,51,925,12-FEB-27,69
525,51,1801,21-JUN-22,54
526,51,1719,26-JUL-23,98
527,51,38,11-FEB-26,60
528,52,662,09-NOV-17,75
529,52,3443,12-APR-17,81
530,52,661,27-JAN-29,17
531,52,661,14-JAN-32,68
532,52,661,08-SEP-23,26
533,52,662,01-JAN-22,52
534,52,661,09-MAR-16,92
535,52,662,23-MAR-28,70
536,52,662,17-JUN-30,46
537,52,3443,27-JAN-15,91
538,53,3443,19-NOV-26,45
539,53,3443,28-JUN-33,41
540,53,3443,01-JAN-28,65
541,54,1709,24-JAN-22,88
542,54,667,21-NOV-29,17
543,54,1072,24-OCT-32,30
544,54,3103,23-DEC-30,2
545,54,1287,13-JAN-21,76
546,54,3145,11-JUN-28,71
547,54,2331,24-AUG-20,32
548,54,1782,01-FEB-26,46
549,54,2273,15-OCT-32,93
550,54,532,11-JUL-20,62
551,54,1816,04-JAN-21,57
552,54,2728,11-NOV-17,55
553,54,1240,13-AUG-31,40
554,54,3292,13-AUG-26,99
555,54,2385,22-FEB-18,95
556,54,2920,04-FEB-33,89
557,54,2410,11-MAY-24,74
558,54,75,08-APR-18,19
559,54,2253,23-JUN-15,18
560,54,2994,28-NOV-22,59
561,55,2290,03-AUG-31,22
562,55,1289,23-DEC-27,85
563,55,1629,15-JUN-21,64
564,55,2305,07-OCT-28,24
565,55,202,14-MAY-23,80
566,55,884,03-AUG-16,84
567,55,1654,07-APR-20,53
568,55,438,18-AUG-27,78
569,55,3101,18-MAR-19,58
570,55,1287,15-APR-15,63
571,55,2941,26-JUL-33,35
572,55,330,27-SEP-17,27
573,56,1693,18-MAR-29,95
574,56,362,08-MAR-28,72
575,56,2064,22-DEC-16,51
576,56,2612,16-FEB-30,64
577,56,120,07-MAR-29,67
578,56,2196,25-MAR-16,7
579,56,1554,26-FEB-19,61
580,56,439,28-AUG-28,94
581,56,1690,12-FEB-18,28
582,57,2632,26-AUG-25,78
583,57,2420,24-OCT-20,18
584,57,2115,07-OCT-27,54
585,57,2272,12-MAY-21,29
586,57,3459,07-DEC-20,51
587,57,127,15-MAY-19,29
588,57,2503,28-JUN-18,91
589,57,3458,17-NOV-20,60
590,57,3370,03-JAN-19,82
591,57,517,23-AUG-24,90
592,57,2254,16-APR-27,95
593,57,2632,05-JAN-18,64
594,57,2280,28-OCT-15,75
595,58,2271,03-AUG-33,12
596,59,947,04-AUG-25,69
597,59,370,11-JUN-25,23
598,59,370,24-APR-19,94
599,59,329,04-OCT-18,31
600,59,1963,18-MAY-29,71
601,59,2000,02-AUG-20,11
602,59,370,20-FEB-17,21
603,59,905,28-MAR-32,26
604,59,1166,27-MAY-17,53
605,59,399,26-FEB-15,25
606,59,364,06-JAN-19,38
607,59,398,10-MAR-23,13
608,59,3245,18-JUL-24,15
609,60,2062,17-OCT-15,78
610,60,1964,01-NOV-23,24
611,60,208,24-JAN-19,64
612,60,905,19-JAN-25,67
613,60,2000,21-JAN-33,70
614,60,940,23-FEB-19,100
615,60,401,24-JAN-25,94
616,60,398,27-JUL-27,6
617,60,1721,28-SEP-17,23
618,60,2259,03-SEP-15,25
619,60,905,09-DEC-22,64
620,60,1450,06-MAY-24,82
621,61,2198,06-OCT-18,7
622,62,2196,23-AUG-23,58
623,62,55,27-NOV-24,5
624,62,355,11-NOV-18,81
625,62,2124,26-JUL-15,24
626,62,2271,13-SEP-22,94
627,62,2280,26-NOV-27,33
628,62,356,19-JUL-27,85
629,62,1136,04-OCT-20,73
630,62,56,13-MAR-31,2
631,62,1656,14-AUG-33,75
632,62,1353,10-NOV-31,15
633,63,3147,28-AUG-22,8
634,63,1618,13-SEP-21,59
635,63,2305,09-AUG-23,29
636,63,2614,27-NOV-26,64
637,63,1132,20-DEC-26,14
638,63,127,07-JUL-30,66
639,63,517,03-OCT-28,29
640,63,885,19-DEC-18,31
641,63,1554,06-JUN-30,14
642,63,1349,24-JUN-20,6
643,64,696,06-NOV-27,94
644,64,694,07-SEP-27,21
645,64,96,02-DEC-30,65
646,64,1845,08-JUN-15,96
647,64,3077,06-OCT-24,50
648,64,1712,11-DEC-15,35
649,64,2638,16-FEB-22,65
650,64,2236,19-AUG-15,47
651,64,3082,10-JUN-15,65
652,64,1275,05-JUN-30,81
653,64,697,27-JAN-15,40
654,64,2171,14-FEB-30,77
655,64,464,01-JUL-17,11
656,64,1663,16-APR-25,20
657,64,2521,15-MAY-22,75
658,64,289,17-AUG-25,85
659,64,939,02-JUN-27,89
660,64,92,26-NOV-29,84
661,64,286,03-NOV-16,64
662,64,871,14-JAN-31,35
663,65,1378,16-NOV-18,84
664,65,2101,08-AUG-18,46
665,65,3163,08-OCT-26,20
666,65,3083,26-MAY-21,31
667,65,2022,24-NOV-18,1
668,65,233,16-DEC-20,39
669,65,3407,21-APR-17,14
670,65,2058,18-MAR-20,98
671,65,232,24-NOV-30,82
672,65,3398,15-MAY-27,49
673,65,783,17-DEC-24,69
674,65,3365,20-NOV-24,15
675,65,518,08-JUN-15,57
676,65,2076,23-FEB-21,25
677,65,676,22-MAY-19,76
678,65,1378,14-MAY-30,58
679,65,4,07-JAN-19,10
680,65,276,18-JAN-16,15
681,65,465,15-OCT-17,75
682,65,3075,24-AUG-29,77
683,66,2101,08-FEB-30,31
684,66,2168,11-APR-15,17
685,66,3450,14-DEC-29,56
686,66,217,20-OCT-28,35
687,66,1084,08-NOV-28,39
688,66,225,09-JUL-20,63
689,66,285,22-OCT-18,2
690,66,3365,22-OCT-30,65
691,66,2101,27-SEP-27,54
692,66,2756,07-APR-15,73
693,66,1957,06-JUL-30,59
694,66,2741,08-JUN-15,56
695,66,1958,15-JUN-33,35
696,67,1006,16-JUN-19,90
697,67,1006,13-DEC-23,8
698,67,1006,28-JUN-20,83
699,67,1006,07-MAR-28,15
700,67,2845,08-APR-26,39
701,68,1006,10-JUN-20,70
702,68,1006,14-SEP-30,17
703,68,2845,13-JAN-15,67
704,68,2845,09-JUN-29,4
705,68,2845,08-JUN-15,75
706,68,1006,27-JUL-21,68
707,68,1006,14-NOV-28,76
708,68,1006,18-OCT-15,51
709,68,1006,23-SEP-16,7
710,69,1006,07-OCT-23,27
711,69,2845,14-MAR-27,99
712,69,2845,14-JUN-17,75
713,69,2845,25-MAY-15,97
714,69,1006,24-FEB-16,8
715,69,1006,13-AUG-21,1
716,69,1006,17-MAR-31,51
717,69,2845,12-MAY-22,45
718,69,1006,23-OCT-30,74
719,70,1752,18-JAN-25,89
720,70,2124,04-SEP-15,28
721,70,2124,10-JUN-15,42
722,70,2584,09-JUN-23,70
723,70,3304,28-JUN-23,13
724,70,642,25-APR-17,62
725,70,642,19-AUG-33,97
726,71,145,04-APR-21,31
727,71,1752,03-OCT-20,71
728,71,2124,25-JUL-25,74
729,71,1751,21-MAY-24,29
730,71,2584,17-NOV-27,81
731,71,3374,19-FEB-17,54
732,71,2124,15-OCT-20,51
733,71,3374,01-NOV-24,62
734,71,1196,22-JAN-20,80
735,71,2025,01-MAY-31,93
736,71,1196,21-JAN-27,56
737,71,2024,05-SEP-19,12
738,71,642,25-SEP-33,17
739,71,3304,26-AUG-23,31
740,71,2584,07-JAN-30,89
741,71,2584,17-OCT-33,16
742,71,210,20-MAR-26,68
743,71,3375,06-MAR-21,52
744,72,145,18-AUG-18,19
745,72,3374,19-SEP-30,31
746,72,1753,07-DEC-31,7
747,72,1752,24-OCT-22,36
748,72,2124,01-FEB-32,54
749,72,2584,23-JUN-26,100
750,72,2124,06-NOV-30,8
751,72,144,16-AUG-29,19
752,72,2025,22-JUL-19,82
753,72,2401,19-SEP-19,53
754,72,642,06-MAY-28,78
755,72,3374,27-JUL-28,6
756,72,642,04-APR-25,29
757,74,253,09-DEC-25,19
758,76,150,16-MAY-33,62
759,76,1630,20-JUN-33,52
760,76,2225,23-SEP-31,94
761,76,2384,14-MAY-31,38
762,76,2014,07-APR-18,48
763,76,2694,09-DEC-32,74
764,76,887,06-MAR-24,94
765,76,887,12-NOV-30,76
766,76,1160,20-SEP-29,87
767,76,393,16-MAR-27,34
768,76,1299,05-JUL-15,6
769,76,1292,26-OCT-30,45
770,76,2889,02-SEP-31,25
771,76,624,07-JUL-19,68
772,76,2061,18-OCT-32,30
773,76,999,25-JUN-15,32
774,76,2019,19-SEP-33,10
775,77,998,12-NOV-26,25
776,77,1299,02-JAN-32,77
777,78,2766,16-JUN-21,9
778,78,535,25-JUN-17,3
779,78,1184,14-OCT-16,2
780,78,535,10-MAY-18,65
781,78,2766,24-NOV-30,51
782,78,535,06-MAY-30,17
783,78,2766,16-MAY-29,94
784,79,1258,26-AUG-26,21
785,79,1131,25-MAR-28,93
786,79,2293,26-NOV-18,9
787,79,878,21-NOV-29,56
788,79,189,16-SEP-24,78
789,79,190,24-DEC-30,83
790,79,3375,07-APR-17,18
791,79,189,21-MAY-28,67
792,79,1354,23-FEB-24,94
793,79,2899,18-NOV-29,57
794,79,2277,17-OCT-22,34
795,79,1264,28-JUN-30,44
796,80,1269,13-APR-27,26
797,80,2292,09-JUN-31,56
798,80,56,10-JUN-28,86
799,80,26,01-JAN-17,6
800,80,1257,08-JUL-18,76
801,80,1258,16-JUN-31,13
802,81,2766,28-MAR-23,75
803,81,535,25-JUN-17,79
804,81,1184,10-FEB-17,2
805,81,2766,27-JUN-20,29
806,81,1184,19-DEC-22,64
807,82,535,19-JAN-18,56
808,82,2766,17-JUN-19,20
809,82,2766,13-JUN-28,91
810,82,1184,24-APR-20,6
811,82,1184,03-SEP-19,2
1598,160,3082,15-DEC-16,24
1599,162,2766,21-APR-21,99
1600,162,1184,18-NOV-16,94
1601,162,1184,20-SEP-26,34
1602,162,1184,03-MAR-23,43
1603,162,535,09-JAN-27,11
1604,162,1184,28-AUG-24,1
1605,162,535,28-AUG-20,18
1606,162,1184,08-FEB-32,14
1607,162,535,17-OCT-16,22
1608,163,1184,15-MAR-25,68
1609,163,2766,27-OCT-32,99
1610,163,535,16-DEC-30,44
1611,163,535,17-OCT-17,82
1612,163,2766,06-MAR-33,85
1613,163,1184,12-FEB-17,39
1614,163,1184,01-MAY-18,13
1615,163,535,23-JUL-20,34
1616,163,1184,28-DEC-22,24
1617,163,1184,03-MAR-32,64
1618,163,1184,22-SEP-23,47
1619,163,1184,04-DEC-29,97
1620,163,535,14-NOV-15,70
1621,163,2766,24-DEC-17,40
1622,163,1184,03-AUG-29,6
1623,163,2766,05-JAN-17,57
1624,163,1184,21-DEC-28,59
1625,164,2682,24-NOV-20,82
1626,164,2607,03-DEC-27,53
1627,164,2487,14-AUG-29,76
1628,164,1281,28-NOV-28,59
1629,164,215,22-FEB-18,17
1630,165,1426,06-APR-20,55
1631,165,1096,28-OCT-27,21
1632,165,1099,08-JUN-23,75
1633,165,1319,05-JUL-17,73
1634,165,1655,14-SEP-25,73
1635,165,1297,21-FEB-21,22
1636,165,314,16-AUG-17,28
1637,165,2592,13-MAY-29,94
1638,165,304,17-NOV-22,61
1639,165,1398,28-FEB-28,84
1640,165,1309,15-MAY-33,30
1641,165,3404,28-AUG-23,69
1642,165,1100,22-DEC-33,46
1643,165,1096,15-MAR-32,24
1644,165,2677,17-AUG-28,38
1645,165,2166,13-OCT-18,82
1646,165,2688,19-AUG-24,64
1647,165,2681,17-AUG-29,55
1648,165,2692,22-JUN-23,96
1649,165,28,25-DEC-20,74
1650,166,2592,04-OCT-28,9
1651,166,3200,21-JAN-18,50
1652,166,315,12-JUN-30,36
1653,166,1427,24-DEC-17,17
1654,166,3106,13-OCT-33,33
1655,166,2428,14-MAY-32,61
1656,166,319,18-OCT-33,63
1657,166,3202,03-DEC-23,23
1658,166,1341,02-FEB-29,64
1659,166,2071,12-NOV-30,81
1660,166,1290,17-FEB-23,38
1661,166,3072,20-MAY-28,15
1662,167,1428,03-APR-32,42
1663,167,2856,18-MAR-33,12
1664,168,2272,10-MAY-25,75
1665,168,1944,04-FEB-29,73
1666,168,881,04-SEP-18,3
1667,168,2994,08-AUG-25,3
1668,169,2273,03-OCT-29,96
1669,169,3071,18-FEB-27,13
1670,169,2993,01-FEB-25,55
1671,169,2721,17-MAR-23,55
1672,169,1102,12-FEB-26,46
1673,169,1318,14-JUL-25,50
1674,169,1132,01-NOV-20,73
1675,169,2717,27-JUN-27,81
1676,169,2124,17-JUL-17,13
1677,169,3404,25-MAY-25,96
1678,169,2408,21-FEB-30,60
1679,169,2648,08-AUG-18,16
1680,169,1103,12-AUG-33,93
1681,169,1097,19-JAN-28,25
1682,169,3240,10-JUL-28,83
1683,169,2313,25-JAN-25,55
1684,169,2679,07-JUL-32,65
1685,170,3068,20-DEC-26,67
1686,170,901,27-MAR-30,99
1687,171,2833,02-FEB-23,95
1688,171,2632,21-FEB-16,50
1689,171,829,06-JAN-31,4
1690,171,2590,26-AUG-25,52
1691,171,1914,20-FEB-32,17
1692,171,3301,11-AUG-19,88
1693,171,2262,07-JUN-23,76
1694,172,829,17-OCT-20,78
1695,172,203,12-APR-17,96
1696,172,3332,01-FEB-20,2
1697,172,1835,13-JAN-24,40
1698,172,2833,16-JUN-23,32
1699,172,3111,26-SEP-20,51
1700,172,2263,18-MAR-26,83
1701,172,1205,18-DEC-23,66
1702,172,1781,15-APR-31,9
1703,172,376,13-JUL-15,57
1704,172,254,08-JAN-22,14
1705,172,248,23-MAY-30,100
1706,172,2863,11-MAR-25,30
1707,172,2354,21-JAN-32,53
1708,172,3112,20-FEB-17,28
1709,172,2829,28-DEC-22,34
1710,172,2613,02-MAR-28,96
1711,173,1392,15-SEP-22,29
1712,174,1037,17-SEP-21,30
1713,174,2336,05-DEC-29,14
1714,174,1694,24-MAR-22,76
1715,174,2253,03-JAN-28,55
1716,174,1384,16-APR-27,22
1717,174,928,28-JAN-21,2
1718,174,381,01-MAR-18,22
1719,174,1350,17-MAR-26,79
1720,174,1160,24-DEC-30,80
1721,174,1456,02-FEB-18,76
1722,174,461,19-MAR-21,79
1723,175,1108,26-NOV-33,40
1724,176,2025,19-FEB-31,23
1725,176,144,15-JUL-15,67
1726,176,2385,16-SEP-28,49
1727,176,642,23-OCT-16,61
1728,176,3375,23-FEB-33,78
1729,176,1751,12-MAY-25,69
1730,176,1751,01-APR-20,52
1731,176,2385,10-AUG-21,76
1732,176,145,14-JAN-23,93
1733,176,3304,01-DEC-32,64
1734,177,2509,03-MAR-32,44
1735,177,2584,18-APR-15,36
1736,177,642,06-JAN-25,83
1737,177,2124,22-OCT-15,27
1738,177,2385,27-SEP-21,91
1739,177,3374,02-NOV-21,54
1740,177,2124,08-DEC-16,41
1741,178,1751,18-SEP-27,73
1742,178,2509,03-OCT-32,68
1743,179,1412,25-OCT-31,6
1744,179,2488,26-JAN-15,32
1745,179,1412,23-MAR-32,3
1746,179,360,07-OCT-26,40
1747,179,1501,13-AUG-24,100
1748,179,906,27-FEB-33,38
1749,179,3243,08-OCT-22,29
1750,179,1752,02-MAY-15,23
1751,179,950,21-OCT-17,28
1752,179,1750,13-FEB-21,33
1753,179,359,09-JUN-32,3
1754,179,3341,26-JUN-32,55
1755,179,3084,26-NOV-19,68
1756,179,1539,01-SEP-25,12
1757,179,950,09-JUL-23,27
1758,179,1884,11-APR-15,88
1759,179,3244,16-MAR-17,88
1760,179,1412,25-NOV-28,99
1761,180,2632,21-NOV-19,27
1762,180,2124,02-AUG-21,8
1763,180,1186,08-MAR-18,2
1764,180,2856,17-MAY-24,49
1765,180,3405,05-MAY-29,74
1766,180,804,25-OCT-19,32
1767,180,1751,13-AUG-18,86
1768,180,2692,21-MAY-20,62
1769,180,1762,08-MAY-23,62
1770,180,398,09-JAN-25,74
1771,180,301,23-JUN-21,7
1772,180,3368,13-OCT-28,97
1773,180,2489,08-JUL-33,51
1774,181,2348,14-MAY-15,71
1775,181,318,05-JUN-30,22
1776,181,1552,01-MAR-27,91
1777,181,3371,16-JUN-31,86
1778,181,301,12-DEC-31,45
1779,181,3367,20-OCT-19,31
1780,181,855,04-JUL-33,82
1781,181,1770,08-APR-31,99
1782,181,2420,06-JUN-20,7
1783,181,3367,21-JUL-26,91
1784,182,1429,18-DEC-16,96
1785,182,2542,11-OCT-25,86
1786,182,467,19-NOV-22,70
1787,182,1100,01-MAR-26,28
1788,182,1102,21-JAN-33,8
1789,182,714,12-DEC-17,1
1790,183,806,09-MAY-33,19
1791,183,3443,13-OCT-25,48
1792,183,3443,08-FEB-19,6
1793,183,805,22-JUL-22,64
1794,183,805,16-MAR-28,82
1795,183,3475,26-FEB-16,87
1796,183,805,21-JUN-22,66
1797,183,3443,14-AUG-18,34
1798,183,3443,18-JUN-27,60
1799,183,2259,23-APR-21,71
1800,183,806,27-JUL-25,7
1801,183,3475,21-MAR-23,54
1802,183,3443,05-JUL-28,53
1803,183,3475,14-APR-30,91
1804,183,2259,13-NOV-30,24
1805,183,2259,10-JAN-19,36
1806,184,366,28-AUG-24,11
1807,184,3400,18-OCT-27,82
1808,184,2725,21-MAY-16,42
1809,184,1434,03-AUG-16,65
1810,184,375,06-DEC-15,1
1811,185,113,14-NOV-15,98
1812,185,1835,18-JUL-33,85
1813,185,3400,26-JUL-30,53
1814,185,384,20-SEP-17,52
1815,185,1402,23-DEC-26,56
1816,185,3400,10-DEC-15,25
1817,185,1800,12-NOV-29,36
1818,185,106,28-APR-30,78
1819,185,2689,28-DEC-28,91
1820,185,1581,21-DEC-29,99
1821,185,375,07-NOV-29,84
1822,186,78,21-AUG-20,31
1823,186,3157,11-APR-26,33
1824,186,868,19-JUL-27,25
1825,186,356,07-SEP-28,15
1826,186,1501,16-FEB-24,46
1827,186,1160,08-JUL-21,100
1828,186,462,14-MAR-17,7
1829,186,1835,16-JUL-29,33
1830,186,1949,24-FEB-16,92
1831,186,1229,26-MAY-20,83
1832,186,2409,19-MAY-30,33
1833,186,957,18-JUL-21,59
1834,187,434,07-MAY-24,5
1835,187,2080,21-MAY-26,24
1836,187,215,14-DEC-23,10
1837,187,593,14-APR-27,30
1838,187,3212,09-DEC-32,8
1839,187,434,27-JUN-29,88
1840,187,732,17-APR-32,43
1841,187,1721,24-APR-28,15
1842,187,1752,09-JUN-18,14
1843,187,215,19-JUL-26,30
1844,187,1986,06-OCT-33,61
1845,187,613,13-JUL-19,76
1846,187,433,03-FEB-19,35
1847,187,1751,07-FEB-15,18
1848,187,619,06-DEC-33,35
1849,188,518,28-FEB-30,33
1850,188,3040,06-FEB-25,9
1851,188,1982,02-SEP-31,5
1852,188,928,09-JAN-27,57
1853,189,2114,08-NOV-15,22
1854,189,1468,14-OCT-31,2
1855,189,245,23-DEC-25,19
1856,189,2412,25-FEB-28,95
1857,189,825,27-MAY-31,78
2636,259,1946,01-SEP-28,31
2637,259,1501,22-AUG-24,33
2638,259,3435,11-OCT-16,12
2639,260,3400,01-SEP-29,62
2640,260,722,14-APR-21,90
2641,260,1581,25-MAR-27,89
2642,261,1229,10-SEP-33,28
2643,261,2597,11-JUN-28,73
2644,261,1835,06-AUG-22,92
2645,261,1948,21-JAN-21,57
2646,261,375,21-FEB-19,68
2647,261,3400,23-JAN-20,18
2648,261,356,07-OCT-23,22
2649,261,1941,25-OCT-22,76
2650,261,2084,06-OCT-24,96
2651,261,104,16-AUG-26,32
2652,261,998,21-MAR-21,96
2653,261,1938,13-FEB-29,42
2654,261,736,04-JAN-21,49
2655,261,2405,14-SEP-15,17
2656,261,1948,26-MAR-26,88
2657,261,197,09-AUG-19,55
2658,261,737,15-OCT-23,52
2659,261,370,14-OCT-33,20
2660,261,735,14-FEB-29,37
2661,261,3167,24-DEC-23,43
2662,262,2497,18-DEC-17,76
2663,262,2080,18-OCT-28,69
2664,262,998,11-APR-18,18
2665,262,613,07-OCT-16,87
2666,262,2082,05-MAY-19,6
2667,262,436,20-JUL-20,74
2668,262,901,27-JAN-17,46
2669,262,215,06-FEB-30,70
2670,262,2083,06-OCT-26,9
2671,262,215,24-JUN-21,83
2672,262,732,02-JAN-19,32
2673,262,2083,23-NOV-19,27
