"ID_VYPLATY","ID_ZAMESTNANCA","DATUM","SUMA"
42641,1777,15-MAY-21,906.63
42642,1777,15-JUN-21,1038.36
42643,1777,15-JUL-21,784.32
42644,1777,15-AUG-21,841.62
42645,1777,15-SEP-21,779.38
42646,1777,15-OCT-21,994.31
42647,1777,15-NOV-21,1124.25
42648,1777,15-DEC-21,1145.22
42649,1778,15-JAN-20,933.03
42650,1778,15-FEB-20,1116.73
42651,1778,15-MAR-20,1301.55
42652,1778,15-APR-20,847.85
42653,1778,15-MAY-20,714.76
42654,1778,15-JUN-20,1366.35
42655,1778,15-JUL-20,1389.06
42656,1778,15-AUG-20,1292.48
42657,1778,15-SEP-20,1151.16
42658,1778,15-OCT-20,1279.4
42659,1778,15-NOV-20,1336.03
42660,1778,15-DEC-20,1036.85
42661,1778,15-JAN-21,778.84
42662,1778,15-FEB-21,1182.91
42663,1778,15-MAR-21,1299.72
42664,1778,15-APR-21,1020.07
42665,1778,15-MAY-21,1465.24
42666,1778,15-JUN-21,1300.79
42667,1778,15-JUL-21,1426.87
42668,1778,15-AUG-21,808.2
42669,1778,15-SEP-21,828.15
42670,1778,15-OCT-21,1312.66
42671,1778,15-NOV-21,1026.61
42672,1778,15-DEC-21,1327.63
42673,1779,15-JAN-20,1355.23
42674,1779,15-FEB-20,705.67
42675,1779,15-MAR-20,1213.45
42676,1779,15-APR-20,1309.67
42677,1779,15-MAY-20,734.7
42678,1779,15-JUN-20,1094.34
42679,1779,15-JUL-20,1388.08
42680,1779,15-AUG-20,1117.41
42681,1779,15-SEP-20,1377.76
42682,1779,15-OCT-20,1434.68
42683,1779,15-NOV-20,968.91
42684,1779,15-DEC-20,1275.62
42685,1779,15-JAN-21,1435.48
42686,1779,15-FEB-21,1170.3
42687,1779,15-MAR-21,1290.23
42688,1779,15-APR-21,848.53
42689,1779,15-MAY-21,815.95
42690,1779,15-JUN-21,861.79
42691,1779,15-JUL-21,1272.98
42692,1779,15-AUG-21,1119.13
42693,1779,15-SEP-21,1155.66
42694,1779,15-OCT-21,1033.73
42695,1779,15-NOV-21,1357.61
42696,1779,15-DEC-21,871.86
42697,1780,15-JAN-20,839.15
42698,1780,15-FEB-20,711.19
42699,1780,15-MAR-20,949.82
42700,1780,15-APR-20,907.53
42701,1780,15-MAY-20,806.97
42702,1780,15-JUN-20,1450.86
42703,1780,15-JUL-20,972.85
42704,1780,15-AUG-20,788.25
42705,1780,15-SEP-20,1122.4
42706,1780,15-OCT-20,1015
42707,1780,15-NOV-20,1457.51
42708,1780,15-DEC-20,749.46
42709,1780,15-JAN-21,960.69
42710,1780,15-FEB-21,1277.14
42711,1780,15-MAR-21,909.89
42712,1780,15-APR-21,1028.92
42713,1780,15-MAY-21,1214.08
42714,1780,15-JUN-21,804.94
42715,1780,15-JUL-21,812.47
42716,1780,15-AUG-21,714.33
42717,1780,15-SEP-21,853.2
42718,1780,15-OCT-21,1089.94
42719,1780,15-NOV-21,1168.61
42720,1780,15-DEC-21,781.19
42721,1781,15-JAN-20,1462.58
42722,1781,15-FEB-20,1199.85
42723,1781,15-MAR-20,1227.33
42724,1781,15-APR-20,1283.8
42725,1781,15-MAY-20,846.39
42726,1781,15-JUN-20,884.22
42727,1781,15-JUL-20,1499.49
42728,1781,15-AUG-20,1494.38
42729,1781,15-SEP-20,716.86
42730,1781,15-OCT-20,1463.27
42731,1781,15-NOV-20,717.2
42732,1781,15-DEC-20,841.67
42733,1781,15-JAN-21,1045.2
42734,1781,15-FEB-21,860.94
42735,1781,15-MAR-21,1205.67
42736,1781,15-APR-21,1000.16
42737,1781,15-MAY-21,949.68
42738,1781,15-JUN-21,926.42
42739,1781,15-JUL-21,1325.08
42740,1781,15-AUG-21,896.17
42741,1781,15-SEP-21,947.44
42742,1781,15-OCT-21,700.12
42743,1781,15-NOV-21,1177.45
42744,1781,15-DEC-21,1330.03
42745,1782,15-JAN-20,966.73
42746,1782,15-FEB-20,1385.45
42747,1782,15-MAR-20,1133.46
42748,1782,15-APR-20,1308.86
42749,1782,15-MAY-20,1423.67
42750,1782,15-JUN-20,1026.21
42751,1782,15-JUL-20,953.05
42752,1782,15-AUG-20,801.73
42753,1782,15-SEP-20,1211.04
42754,1782,15-OCT-20,1477.15
42755,1782,15-NOV-20,1491.34
42756,1782,15-DEC-20,953.36
42757,1782,15-JAN-21,835.08
42758,1782,15-FEB-21,972.35
42759,1782,15-MAR-21,782.63
42760,1782,15-APR-21,1139.26
42761,1782,15-MAY-21,978.26
42762,1782,15-JUN-21,1474.72
42763,1782,15-JUL-21,891.13
42764,1782,15-AUG-21,1305.89
42765,1782,15-SEP-21,1438.08
42766,1782,15-OCT-21,1415.56
42767,1782,15-NOV-21,1329.08
42768,1782,15-DEC-21,1463.76
42769,1783,15-JAN-20,1031.36
42770,1783,15-FEB-20,1437.55
42771,1783,15-MAR-20,910.5
42772,1783,15-APR-20,1100.64
42773,1783,15-MAY-20,1090.06
42774,1783,15-JUN-20,846.06
42775,1783,15-JUL-20,1411.22
42776,1783,15-AUG-20,929.31
42777,1783,15-SEP-20,1085.3
42778,1783,15-OCT-20,860.79
42779,1783,15-NOV-20,1092.66
42780,1783,15-DEC-20,770.06
42781,1783,15-JAN-21,1210.43
42782,1783,15-FEB-21,952.55
42783,1783,15-MAR-21,796.11
42784,1783,15-APR-21,1227.9
42785,1783,15-MAY-21,1440.41
42786,1783,15-JUN-21,708.54
42787,1783,15-JUL-21,1095.04
42788,1783,15-AUG-21,1180.27
42789,1783,15-SEP-21,1133.29
42790,1783,15-OCT-21,1288.3
42791,1783,15-NOV-21,1439.43
42792,1783,15-DEC-21,1227.94
42793,1784,15-JAN-20,901.14
42794,1784,15-FEB-20,716.21
42795,1784,15-MAR-20,702.06
42796,1784,15-APR-20,885.52
42797,1784,15-MAY-20,1415.68
42798,1784,15-JUN-20,1006.53
42799,1784,15-JUL-20,1293.78
42800,1784,15-AUG-20,1298.1
42801,1784,15-SEP-20,1323
42802,1784,15-OCT-20,1343.96
42803,1784,15-NOV-20,909.5
42804,1784,15-DEC-20,1013.73
42805,1784,15-JAN-21,1172.27
42806,1784,15-FEB-21,864.27
42807,1784,15-MAR-21,1031.04
42808,1784,15-APR-21,796.35
42809,1784,15-MAY-21,837.93
42810,1784,15-JUN-21,1084
42811,1784,15-JUL-21,1023.42
42812,1784,15-AUG-21,1345.51
42813,1784,15-SEP-21,1224.9
42814,1784,15-OCT-21,878.74
42815,1784,15-NOV-21,867.17
42816,1784,15-DEC-21,918.68
42817,1785,15-JAN-20,1483.25
42818,1785,15-FEB-20,1286.17
42819,1785,15-MAR-20,986.16
42820,1785,15-APR-20,1071.37
42821,1785,15-MAY-20,1203.86
42822,1785,15-JUN-20,1268.51
42823,1785,15-JUL-20,1191.7
42824,1785,15-AUG-20,1232.5
42825,1785,15-SEP-20,1453.76
42826,1785,15-OCT-20,912.56
42827,1785,15-NOV-20,1286.16
42828,1785,15-DEC-20,1005.73
42829,1785,15-JAN-21,1152.59
42830,1785,15-FEB-21,1205
42831,1785,15-MAR-21,727.4
42832,1785,15-APR-21,908.31
42833,1785,15-MAY-21,704.74
42834,1785,15-JUN-21,1302.16
42835,1785,15-JUL-21,1083.79
42836,1785,15-AUG-21,882.7
42837,1785,15-SEP-21,1116.82
42838,1785,15-OCT-21,1127.15
42839,1785,15-NOV-21,1324.25
42840,1785,15-DEC-21,778.35
42841,1786,15-JAN-20,1092.54
42842,1786,15-FEB-20,1418.46
42843,1786,15-MAR-20,1025.78
42844,1786,15-APR-20,858.18
42845,1786,15-MAY-20,1467.05
42846,1786,15-JUN-20,806.59
42847,1786,15-JUL-20,1446.62
42848,1786,15-AUG-20,884.39
42849,1786,15-SEP-20,1302.38
42850,1786,15-OCT-20,988.22
42851,1786,15-NOV-20,1256.89
42852,1786,15-DEC-20,1119.54
42853,1786,15-JAN-21,775.04
42854,1786,15-FEB-21,985.48
42855,1786,15-MAR-21,1030.6
42856,1786,15-APR-21,1276.76
42857,1786,15-MAY-21,756.52
42858,1786,15-JUN-21,1495.66
42859,1786,15-JUL-21,1319.46
42860,1786,15-AUG-21,824.86
42861,1786,15-SEP-21,1369.27
42862,1786,15-OCT-21,1058.44
42863,1786,15-NOV-21,1004.65
42864,1786,15-DEC-21,842.68
42865,1787,15-JAN-20,886.17
42866,1787,15-FEB-20,1407.21
42867,1787,15-MAR-20,728.21
42868,1787,15-APR-20,841.71
42869,1787,15-MAY-20,1305.89
42870,1787,15-JUN-20,1491.42
42871,1787,15-JUL-20,997.02
42872,1787,15-AUG-20,1075.79
42873,1787,15-SEP-20,1204.62
42874,1787,15-OCT-20,1311.94
42875,1787,15-NOV-20,1229.55
42876,1787,15-DEC-20,1170.91
42877,1787,15-JAN-21,1375.1
42878,1787,15-FEB-21,1138.32
42879,1787,15-MAR-21,1416.9
42880,1787,15-APR-21,1256.14
42881,1787,15-MAY-21,1200.78
42882,1787,15-JUN-21,1043.05
42883,1787,15-JUL-21,1425.27
42884,1787,15-AUG-21,1227.63
42885,1787,15-SEP-21,1490.48
42886,1787,15-OCT-21,1058
42887,1787,15-NOV-21,1485.07
42888,1787,15-DEC-21,761.26
42889,1788,15-JAN-20,1297.83
42890,1788,15-FEB-20,903.25
42891,1788,15-MAR-20,1007.56
42892,1788,15-APR-20,986.08
42893,1788,15-MAY-20,1485.59
42894,1788,15-JUN-20,828.91
42895,1788,15-JUL-20,921.02
42896,1788,15-AUG-20,1278.7
42897,1788,15-SEP-20,1325.67
42898,1788,15-OCT-20,1053.99
42899,1788,15-NOV-20,999.89
42900,1788,15-DEC-20,1272.94
42901,1788,15-JAN-21,798.01
42902,1788,15-FEB-21,943.64
42903,1788,15-MAR-21,1260.18
42904,1788,15-APR-21,1007
42905,1788,15-MAY-21,800.16
42906,1788,15-JUN-21,986.43
42907,1788,15-JUL-21,790.45
42908,1788,15-AUG-21,1450.14
42909,1788,15-SEP-21,1423.8
42910,1788,15-OCT-21,947.5
42911,1788,15-NOV-21,1032.9
42912,1788,15-DEC-21,1257.3
42913,1789,15-JAN-20,1038.71
42914,1789,15-FEB-20,1244.73
42915,1789,15-MAR-20,1352.49
42916,1789,15-APR-20,1359.75
42917,1789,15-MAY-20,1416.44
42918,1789,15-JUN-20,989.72
42919,1789,15-JUL-20,903.94
42920,1789,15-AUG-20,1483.99
42921,1789,15-SEP-20,810.45
42922,1789,15-OCT-20,1035.77
42923,1789,15-NOV-20,1127.79
42924,1789,15-DEC-20,1291.48
42925,1789,15-JAN-21,820.33
42926,1789,15-FEB-21,1218.05
42927,1789,15-MAR-21,854.5
42928,1789,15-APR-21,1030.29
42929,1789,15-MAY-21,865.93
42930,1789,15-JUN-21,729.44
42931,1789,15-JUL-21,943.85
42932,1789,15-AUG-21,1473.11
42933,1789,15-SEP-21,1381.96
42934,1789,15-OCT-21,1177.08
42935,1789,15-NOV-21,763.14
42936,1789,15-DEC-21,1300.94
42937,1790,15-JAN-20,1329.48
42938,1790,15-FEB-20,715.72
42939,1790,15-MAR-20,1177.78
42940,1790,15-APR-20,1414.27
42941,1790,15-MAY-20,1305.5
42942,1790,15-JUN-20,1017.96
42943,1790,15-JUL-20,1318.56
42944,1790,15-AUG-20,836.54
42945,1790,15-SEP-20,1447.98
42946,1790,15-OCT-20,860.05
42947,1790,15-NOV-20,845.83
42948,1790,15-DEC-20,1402.03
42949,1790,15-JAN-21,1118.63
42950,1790,15-FEB-21,1124.96
42951,1790,15-MAR-21,1262.7
42952,1790,15-APR-21,1436.12
42953,1790,15-MAY-21,1389.76
42954,1790,15-JUN-21,1427.68
42955,1790,15-JUL-21,1064.42
42956,1790,15-AUG-21,918.34
42957,1790,15-SEP-21,1461.69
42958,1790,15-OCT-21,1414.68
42959,1790,15-NOV-21,1337.29
42960,1790,15-DEC-21,966.09
42961,1791,15-JAN-20,1015.87
42962,1791,15-FEB-20,1034.3
42963,1791,15-MAR-20,1423.26
42964,1791,15-APR-20,1305.75
42965,1791,15-MAY-20,1424.58
42966,1791,15-JUN-20,1096.04
42967,1791,15-JUL-20,1058.24
42968,1791,15-AUG-20,868.19
42969,1791,15-SEP-20,1260.45
42970,1791,15-OCT-20,1030.27
42971,1791,15-NOV-20,1274.02
42972,1791,15-DEC-20,1221.94
42973,1791,15-JAN-21,1307.68
42974,1791,15-FEB-21,722.5
42975,1791,15-MAR-21,820.53
42976,1791,15-APR-21,758.43
42977,1791,15-MAY-21,1195.82
42978,1791,15-JUN-21,1273.62
42979,1791,15-JUL-21,1193.51
42980,1791,15-AUG-21,1238.95
42981,1791,15-SEP-21,843.01
42982,1791,15-OCT-21,1417.19
42983,1791,15-NOV-21,966.41
42984,1791,15-DEC-21,755.69
42985,1792,15-JAN-20,1457.12
42986,1792,15-FEB-20,1308.26
42987,1792,15-MAR-20,891.45
42988,1792,15-APR-20,1343.64
42989,1792,15-MAY-20,1091.76
42990,1792,15-JUN-20,1400.43
42991,1792,15-JUL-20,767.03
42992,1792,15-AUG-20,845.35
42993,1792,15-SEP-20,1050.02
42994,1792,15-OCT-20,1101.04
42995,1792,15-NOV-20,1220.03
42996,1792,15-DEC-20,1230.07
42997,1792,15-JAN-21,1414
42998,1792,15-FEB-21,876.8
42999,1792,15-MAR-21,1004.73
43000,1792,15-APR-21,1208.44
43001,1792,15-MAY-21,1190.33
43002,1792,15-JUN-21,1419.85
43003,1792,15-JUL-21,1123.97
43004,1792,15-AUG-21,926.31
43005,1792,15-SEP-21,1147.46
43006,1792,15-OCT-21,1383.23
43007,1792,15-NOV-21,1494.55
43008,1792,15-DEC-21,1085.58
43009,1793,15-JAN-20,1201.31
43010,1793,15-FEB-20,757.92
43011,1793,15-MAR-20,1457.29
43012,1793,15-APR-20,804.69
43013,1793,15-MAY-20,1331.87
43014,1793,15-JUN-20,803.7
43015,1793,15-JUL-20,1021.78
43016,1793,15-AUG-20,972.99
43017,1793,15-SEP-20,842.56
43018,1793,15-OCT-20,814.71
43019,1793,15-NOV-20,1149.39
43020,1793,15-DEC-20,1016.34
43021,1793,15-JAN-21,996.47
43022,1793,15-FEB-21,1125.27
43023,1793,15-MAR-21,1013.54
43024,1793,15-APR-21,810.47
43025,1793,15-MAY-21,1431.31
43026,1793,15-JUN-21,994.05
43027,1793,15-JUL-21,952.02
43028,1793,15-AUG-21,1221.68
43029,1793,15-SEP-21,899.29
43030,1793,15-OCT-21,1125.27
43031,1793,15-NOV-21,1266.87
43032,1793,15-DEC-21,886.14
43033,1794,15-JAN-20,1193.47
43034,1794,15-FEB-20,817.48
43035,1794,15-MAR-20,1465.26
43036,1794,15-APR-20,1290.47
43037,1794,15-MAY-20,1300.43
43038,1794,15-JUN-20,960.96
43039,1794,15-JUL-20,1141.26
43040,1794,15-AUG-20,1158.43
43041,1794,15-SEP-20,1366.19
43042,1794,15-OCT-20,848.74
43043,1794,15-NOV-20,1448.33
43044,1794,15-DEC-20,923.64
43045,1794,15-JAN-21,704.13
43046,1794,15-FEB-21,1088.81
43047,1794,15-MAR-21,1118.35
43048,1794,15-APR-21,1192.58
43049,1794,15-MAY-21,1215.75
43050,1794,15-JUN-21,869.42
43051,1794,15-JUL-21,746.41
43052,1794,15-AUG-21,910.46
43053,1794,15-SEP-21,1302.06
43054,1794,15-OCT-21,1318.27
43055,1794,15-NOV-21,1318.91
43056,1794,15-DEC-21,1121.63
43057,1795,15-JAN-20,913.9
43058,1795,15-FEB-20,1375.99
43059,1795,15-MAR-20,1447.99
43060,1795,15-APR-20,1346.75
43061,1795,15-MAY-20,1008.5
43062,1795,15-JUN-20,1261.42
43063,1795,15-JUL-20,1271.72
43064,1795,15-AUG-20,894.78
43065,1795,15-SEP-20,875.41
43066,1795,15-OCT-20,1422.56
43067,1795,15-NOV-20,1395.16
43068,1795,15-DEC-20,1132.3
43069,1795,15-JAN-21,1064.66
43070,1795,15-FEB-21,1463.04
43071,1795,15-MAR-21,1431.42
43072,1795,15-APR-21,708.75
43073,1795,15-MAY-21,963.45
43074,1795,15-JUN-21,1097.73
43075,1795,15-JUL-21,1239.97
43076,1795,15-AUG-21,1000.6
43077,1795,15-SEP-21,714.08
43078,1795,15-OCT-21,1431.89
43079,1795,15-NOV-21,1303.05
43080,1795,15-DEC-21,1147.06
43081,1796,15-JAN-20,1163.47
43082,1796,15-FEB-20,998.43
43083,1796,15-MAR-20,1432.14
43084,1796,15-APR-20,701.36
43085,1796,15-MAY-20,943.54
43086,1796,15-JUN-20,1085.78
43087,1796,15-JUL-20,1307.78
43088,1796,15-AUG-20,1407.37
43089,1796,15-SEP-20,1493.47
43090,1796,15-OCT-20,1413.26
43091,1796,15-NOV-20,1137.22
43092,1796,15-DEC-20,808.93
43093,1796,15-JAN-21,722.39
43094,1796,15-FEB-21,912.98
43095,1796,15-MAR-21,1353.21
43096,1796,15-APR-21,741.59
43097,1796,15-MAY-21,771.3
43098,1796,15-JUN-21,1343.49
43099,1796,15-JUL-21,1355.94
43100,1796,15-AUG-21,1068.8
43101,1796,15-SEP-21,1051.85
43102,1796,15-OCT-21,1049.77
43103,1796,15-NOV-21,1201.32
43104,1796,15-DEC-21,1479.2
43105,1797,15-JAN-20,1267.15
43106,1797,15-FEB-20,1286.38
43107,1797,15-MAR-20,1211.06
43108,1797,15-APR-20,1316.14
43109,1797,15-MAY-20,1250.16
43110,1797,15-JUN-20,1121.96
43111,1797,15-JUL-20,768.69
43112,1797,15-AUG-20,1377.37
43113,1797,15-SEP-20,874.42
43114,1797,15-OCT-20,1380.14
43115,1797,15-NOV-20,1348.11
43116,1797,15-DEC-20,1252.04
43117,1797,15-JAN-21,847.2
43118,1797,15-FEB-21,1079.5
43119,1797,15-MAR-21,802.15
43120,1797,15-APR-21,868.88
43121,1797,15-MAY-21,1335.81
43122,1797,15-JUN-21,1032.38
43123,1797,15-JUL-21,1241.23
43124,1797,15-AUG-21,1087.05
43125,1797,15-SEP-21,876.02
43126,1797,15-OCT-21,1284.63
43127,1797,15-NOV-21,750.34
43128,1797,15-DEC-21,1034.76
43129,1798,15-JAN-20,941.22
43130,1798,15-FEB-20,1095.91
43131,1798,15-MAR-20,1369.39
43132,1798,15-APR-20,1065.93
43133,1798,15-MAY-20,981.66
43134,1798,15-JUN-20,1004.37
43135,1798,15-JUL-20,1126.26
43136,1798,15-AUG-20,930.62
43137,1798,15-SEP-20,784.81
43138,1798,15-OCT-20,1143.21
43139,1798,15-NOV-20,1317.5
43140,1798,15-DEC-20,1493.7
43141,1798,15-JAN-21,707.73
43142,1798,15-FEB-21,1376.47
43143,1798,15-MAR-21,1284.74
43144,1798,15-APR-21,867.9
43145,1798,15-MAY-21,1293.39
43146,1798,15-JUN-21,985.32
43147,1798,15-JUL-21,1360.97
43148,1798,15-AUG-21,869.59
43149,1798,15-SEP-21,1292.48
43150,1798,15-OCT-21,1455.35
43151,1798,15-NOV-21,910.48
43152,1798,15-DEC-21,1407.11
43153,1799,15-JAN-20,875.87
43154,1799,15-FEB-20,1097.17
43155,1799,15-MAR-20,1455.84
43156,1799,15-APR-20,1227.86
43157,1799,15-MAY-20,834.4
43158,1799,15-JUN-20,1251.67
43159,1799,15-JUL-20,1013.96
43160,1799,15-AUG-20,708.37
43161,1799,15-SEP-20,882.29
43162,1799,15-OCT-20,1080.45
43163,1799,15-NOV-20,882.07
43164,1799,15-DEC-20,731.82
43165,1799,15-JAN-21,1426.33
43166,1799,15-FEB-21,1194.95
43167,1799,15-MAR-21,807.99
43168,1799,15-APR-21,959.24
43169,1799,15-MAY-21,1023.34
43170,1799,15-JUN-21,1165.61
43171,1799,15-JUL-21,1245.74
43172,1799,15-AUG-21,854.94
43173,1799,15-SEP-21,955.97
43174,1799,15-OCT-21,1386.88
43175,1799,15-NOV-21,1036.78
43176,1799,15-DEC-21,1129.21
43177,1800,15-JAN-20,1317.7
43178,1800,15-FEB-20,1102.2
43179,1800,15-MAR-20,1256.64
43180,1800,15-APR-20,1468.5
43181,1800,15-MAY-20,1239.98
43182,1800,15-JUN-20,960.82
43183,1800,15-JUL-20,941.87
43184,1800,15-AUG-20,1117.09
43185,1800,15-SEP-20,1493.07
43186,1800,15-OCT-20,1325.24
43187,1800,15-NOV-20,793.79
43188,1800,15-DEC-20,1116.06
43189,1800,15-JAN-21,756.04
43190,1800,15-FEB-21,1440.22
43191,1800,15-MAR-21,938.99
43192,1800,15-APR-21,967.11
43193,1800,15-MAY-21,723.66
43194,1800,15-JUN-21,1499.57
43195,1800,15-JUL-21,725.52
43196,1800,15-AUG-21,1434.06
43197,1800,15-SEP-21,1071.42
43198,1800,15-OCT-21,1392.72
43199,1800,15-NOV-21,1127.13
43200,1800,15-DEC-21,816.74
43201,1801,15-JAN-20,1450.93
43202,1801,15-FEB-20,1106.71
43203,1801,15-MAR-20,1024.52
43204,1801,15-APR-20,748.45
43205,1801,15-MAY-20,1342.23
43206,1801,15-JUN-20,1247.25
43207,1801,15-JUL-20,1036.32
43208,1801,15-AUG-20,1493.57
43209,1801,15-SEP-20,1499.36
43210,1801,15-OCT-20,1212.48
43211,1801,15-NOV-20,1196.36
43212,1801,15-DEC-20,1374.38
43213,1801,15-JAN-21,712.48
43214,1801,15-FEB-21,1255.83
43215,1801,15-MAR-21,1125.46
43216,1801,15-APR-21,875.37
43217,1801,15-MAY-21,905.69
43218,1801,15-JUN-21,975.86
43219,1801,15-JUL-21,1147.88
43220,1801,15-AUG-21,1482.37
43221,1801,15-SEP-21,1135.16
43222,1801,15-OCT-21,1046.98
43223,1801,15-NOV-21,1226.34
43224,1801,15-DEC-21,1047
43225,1802,15-JAN-20,1165.18
43226,1802,15-FEB-20,1271.26
43227,1802,15-MAR-20,789
43228,1802,15-APR-20,1327.38
43229,1802,15-MAY-20,1279.61
43230,1802,15-JUN-20,1463.91
43231,1802,15-JUL-20,1245.94
43232,1802,15-AUG-20,1268.63
43233,1802,15-SEP-20,708.9
43234,1802,15-OCT-20,781.16
43235,1802,15-NOV-20,716.94
43236,1802,15-DEC-20,1082.22
43237,1802,15-JAN-21,708.07
43238,1802,15-FEB-21,1278.19
43239,1802,15-MAR-21,1110.66
43240,1802,15-APR-21,1492.44
43241,1802,15-MAY-21,1037.72
43242,1802,15-JUN-21,1290.15
43243,1802,15-JUL-21,990.44
43244,1802,15-AUG-21,768.52
43245,1802,15-SEP-21,1196.04
43246,1802,15-OCT-21,1364.46
43247,1802,15-NOV-21,1142.48
43248,1802,15-DEC-21,929.35
43249,1803,15-JAN-20,975.43
43250,1803,15-FEB-20,1173.4
43251,1803,15-MAR-20,1416.43
43252,1803,15-APR-20,706.58
43253,1803,15-MAY-20,939.7
43254,1803,15-JUN-20,853.48
43255,1803,15-JUL-20,1163.74
43256,1803,15-AUG-20,1116.11
43257,1803,15-SEP-20,877.97
43258,1803,15-OCT-20,1113.52
43259,1803,15-NOV-20,1375.83
43260,1803,15-DEC-20,1121.84
43261,1803,15-JAN-21,1211.16
43262,1803,15-FEB-21,782.26
43263,1803,15-MAR-21,1262.2
43264,1803,15-APR-21,708.26
43265,1803,15-MAY-21,1293.64
43266,1803,15-JUN-21,1213.3
43267,1803,15-JUL-21,956.6
43268,1803,15-AUG-21,720.55
43269,1803,15-SEP-21,1034.02
43270,1803,15-OCT-21,736.13
43271,1803,15-NOV-21,867.8
43272,1803,15-DEC-21,1243.41
43273,1804,15-JAN-20,766.01
43274,1804,15-FEB-20,1438.32
43275,1804,15-MAR-20,750.89
43276,1804,15-APR-20,831.21
43277,1804,15-MAY-20,911.44
43278,1804,15-JUN-20,868.82
43279,1804,15-JUL-20,1276.35
43280,1804,15-AUG-20,1440.6
43281,1804,15-SEP-20,944.66
43282,1804,15-OCT-20,705.43
43283,1804,15-NOV-20,1333.96
43284,1804,15-DEC-20,719.31
43285,1804,15-JAN-21,817.38
43286,1804,15-FEB-21,909.68
43287,1804,15-MAR-21,884.74
43288,1804,15-APR-21,886.87
43289,1804,15-MAY-21,1194.68
43290,1804,15-JUN-21,1392.77
43291,1804,15-JUL-21,704.06
43292,1804,15-AUG-21,1219.23
43293,1804,15-SEP-21,1360.46
43294,1804,15-OCT-21,872.86
43295,1804,15-NOV-21,700.7
43296,1804,15-DEC-21,831.36
43297,1805,15-JAN-20,1003.45
43298,1805,15-FEB-20,1247.04
43299,1805,15-MAR-20,789.07
43300,1805,15-APR-20,730.06
43301,1805,15-MAY-20,1400.58
43302,1805,15-JUN-20,1310.28
43303,1805,15-JUL-20,1472.76
43304,1805,15-AUG-20,1041.43
43305,1805,15-SEP-20,1111.72
43306,1805,15-OCT-20,1467.32
43307,1805,15-NOV-20,837.79
43308,1805,15-DEC-20,1151.14
43309,1805,15-JAN-21,1022.3
43310,1805,15-FEB-21,940.09
43311,1805,15-MAR-21,1056.71
43312,1805,15-APR-21,1122.62
43313,1805,15-MAY-21,1118.95
43314,1805,15-JUN-21,1209.79
43315,1805,15-JUL-21,1141.15
43316,1805,15-AUG-21,1328.55
43317,1805,15-SEP-21,991.95
43318,1805,15-OCT-21,1446.94
43319,1805,15-NOV-21,895.13
43320,1805,15-DEC-21,988.33
43321,1806,15-JAN-20,1106.07
43322,1806,15-FEB-20,960.66
43323,1806,15-MAR-20,1239.78
43324,1806,15-APR-20,894.48
43325,1806,15-MAY-20,908.99
43326,1806,15-JUN-20,868.5
43327,1806,15-JUL-20,1374.77
43328,1806,15-AUG-20,1069.46
43329,1806,15-SEP-20,1185.36
43330,1806,15-OCT-20,839.96
43331,1806,15-NOV-20,861.27
43332,1806,15-DEC-20,812.02
43333,1806,15-JAN-21,1479.1
43334,1806,15-FEB-21,1249.11
43335,1806,15-MAR-21,982.04
43336,1806,15-APR-21,1356.37
43337,1806,15-MAY-21,1472.75
43338,1806,15-JUN-21,1471.75
43339,1806,15-JUL-21,1170.45
43340,1806,15-AUG-21,1139.68
43341,1806,15-SEP-21,1149.77
43342,1806,15-OCT-21,1241.46
43343,1806,15-NOV-21,1309.49
43344,1806,15-DEC-21,813.64
43345,1807,15-JAN-20,1102.57
43346,1807,15-FEB-20,1145.2
43347,1807,15-MAR-20,1047.78
43348,1807,15-APR-20,852.4
43349,1807,15-MAY-20,819.81
43350,1807,15-JUN-20,895.83
43351,1807,15-JUL-20,1119.69
43352,1807,15-AUG-20,1409.53
43353,1807,15-SEP-20,707.7
43354,1807,15-OCT-20,1328.85
43355,1807,15-NOV-20,924.54
43356,1807,15-DEC-20,809.57
43357,1807,15-JAN-21,1478.78
43358,1807,15-FEB-21,1347.53
43359,1807,15-MAR-21,1410.89
43360,1807,15-APR-21,797.08
43361,1807,15-MAY-21,807.28
43362,1807,15-JUN-21,999.06
43363,1807,15-JUL-21,1263.17
43364,1807,15-AUG-21,1001.4
43365,1807,15-SEP-21,1489.2
43366,1807,15-OCT-21,1338.75
43367,1807,15-NOV-21,979
43368,1807,15-DEC-21,1091.7
43369,1808,15-JAN-20,1181.55
43370,1808,15-FEB-20,811.6
43371,1808,15-MAR-20,968.23
43372,1808,15-APR-20,1441.72
43373,1808,15-MAY-20,1188.4
43374,1808,15-JUN-20,704.62
43375,1808,15-JUL-20,1101.96
43376,1808,15-AUG-20,708.64
43377,1808,15-SEP-20,1405.86
43378,1808,15-OCT-20,787.56
43379,1808,15-NOV-20,1046.88
43380,1808,15-DEC-20,1028.8
43381,1808,15-JAN-21,1064.33
43382,1808,15-FEB-21,994.46
43383,1808,15-MAR-21,978.98
43384,1808,15-APR-21,1193.06
43385,1808,15-MAY-21,1468.81
43386,1808,15-JUN-21,1085.81
43387,1808,15-JUL-21,921.6
43388,1808,15-AUG-21,1457.88
43389,1808,15-SEP-21,1096.64
43390,1808,15-OCT-21,892.93
43391,1808,15-NOV-21,1453.45
43392,1808,15-DEC-21,780.03
43393,1809,15-JAN-20,970.81
